province,make,model,model_year,condition,vehicles,price_p10,price_p25,price_median,price_p75,price_p90,price_mean,mileage_median,days_on_market_median
ON,Chevrolet,Express,2012,Used,10,5899,8874,17445,21474,25319,16407,205236,37
ON,Chevrolet,Express,2016,Used,13,7199,9900,12995,18999,22798,14551,235000,31
ON,Chevrolet,Express,2018,Used,16,11244,14625,17949,22374,24995,18113,187500,30
ON,Chevrolet,Express,2019,Used,11,17495,18782,21999,23747,28500,21545,173722,21
ON,Chevrolet,Express,2020,Used,11,14800,18649,22888,27995,29995,22995,141598,26
ON,Chevrolet,Express,2021,Used,18,21328,26123,34995,38990,39990,33755,35750,23
ON,Chevrolet,Express,2023,Used,16,29489,31983,34990,41990,46552,36635,80782,23
ON,Chevrolet,Express,2024,Used,11,34998,36494,38995,39995,41775,38465,48500,24
ON,Chevrolet,Express,2025,New,85,52611,53921,56033,60294,63151,57255,10,54
ON,Chevrolet,Express,2025,Used,20,44900,45968,46990,48996,57850,49053,4067,34
ON,Chevrolet,Express,2026,New,107,56088,58304,60782,61790,64593,60641,12,53
ON,Chevrolet,Malibu,2013,Used,11,3950,5997,6995,10477,13595,9362,188452,37
ON,Chevrolet,Malibu,2015,Used,17,5892,7888,10319,13495,14074,11043,108688,26
ON,Chevrolet,Malibu,2016,Used,14,7565,9286,10782,12946,14262,10918,150350,34
ON,Chevrolet,Malibu,2018,Used,17,8995,9999,13499,15999,17199,12963,135015,24
ON,Chevrolet,Malibu,2019,Used,22,10095,12925,14727,15813,16855,14167,139878,18
ON,Chevrolet,Malibu,2020,Used,10,14992,15125,17450,18971,23979,18915,88169,28
ON,Chevrolet,Malibu,2022,Used,14,14433,15624,18998,19943,22449,18977,105192,21
ON,Chevrolet,Malibu,2023,Used,48,17999,18997,21792,22990,23992,22092,83035,26
ON,Chevrolet,Malibu,2024,Used,40,20500,20995,23244,24623,26322,23295,65708,24
ON,Chevrolet,Orlando,2012,Used,12,5050,5870,6247,7123,7940,6412,189000,37
ON,Chevrolet,Silverado,2026,New,33,60904,62966,73733,78989,94867,74252,6,50
ON,Chevrolet,Silverado 1500,2010,Used,14,6631,7999,9247,10748,13505,9266,178096,34
ON,Chevrolet,Silverado 1500,2013,Used,22,11149,13575,15075,17719,18899,15707,168024,21
ON,Chevrolet,Silverado 1500,2014,Used,37,12138,14900,16950,18995,21795,16795,194600,24
ON,Chevrolet,Silverado 1500,2015,Used,40,12936,15900,18988,20924,23046,19179,178000,21
ON,Chevrolet,Silverado 1500,2016,Used,48,14439,17871,20497,24016,27595,21122,177588,21
ON,Chevrolet,Silverado 1500,2017,Used,107,16935,19400,23600,26894,29357,23196,168371,21
ON,Chevrolet,Silverado 1500,2018,Used,118,16596,19891,24900,28968,32996,24949,175764,21
ON,Chevrolet,Silverado 1500,2019,Used,58,19280,23999,28899,33674,39645,29028,138508,33
ON,Chevrolet,Silverado 1500,2020,Used,43,20340,26492,30449,36897,39998,31427,146796,24
ON,Chevrolet,Silverado 1500,2021,Used,78,24695,31996,37200,43336,45996,36634,121284,23
ON,Chevrolet,Silverado 1500,2022,Used,92,28995,31961,38995,45077,49998,39638,103492,24
ON,Chevrolet,Silverado 1500,2023,Used,119,36398,40995,46988,52942,58605,46944,79085,30
ON,Chevrolet,Silverado 1500,2024,Used,308,41999,47724,51584,56205,61657,52558,46512,35
ON,Chevrolet,Silverado 1500,2025,New,32,54138,60760,72104,92006,102391,75180,25,58
ON,Chevrolet,Silverado 1500,2025,Used,181,43995,45998,54995,60751,68888,55248,44237,50
ON,Chevrolet,Silverado 1500,2026,New,2895,61698,64890,72718,80244,87291,73449,10,36
ON,Chevrolet,Silverado 1500,2026,Used,154,62776,67996,74419,81899,87511,74721,8021,53
ON,Chevrolet,Silverado 1500 LTD,2022,Used,41,31999,34898,38995,44988,49800,39796,94838,37
ON,Chevrolet,Silverado 2500,2025,Used,19,59384,61992,65980,69988,83327,68317,51841,26
ON,Chevrolet,Silverado 2500,2026,New,76,78719,83432,95879,104529,107791,94924,25,30
ON,Chevrolet,Silverado 2500HD,2022,Used,10,31749,37740,46450,54374,63284,46876,125210,36
ON,Chevrolet,Silverado 2500HD,2023,Used,14,58996,60220,63942,69270,73846,66607,93626,25
ON,Chevrolet,Silverado 2500HD,2024,Used,35,54675,58492,62995,74188,79988,65763,67081,19
ON,Chevrolet,Silverado 2500HD,2025,New,11,71995,72049,87169,92260,107832,85551,12,60
ON,Chevrolet,Silverado 2500HD,2025,Used,25,64992,69500,79995,84995,98112,79843,35003,42
ON,Chevrolet,Silverado 2500HD,2026,New,366,78940,86800,97031,105780,110050,96435,12,43
ON,Chevrolet,Silverado 2500HD,2026,Used,13,86953,88834,100710,109214,112094,99850,10732,47
ON,Chevrolet,Silverado 3500,2026,New,10,94407,99468,107956,120888,123330,107866,6,8
ON,Chevrolet,Silverado 3500HD,2026,New,76,85456,95166,106102,112029,117403,103732,21,43
ON,Chevrolet,Silverado EV,2026,New,11,86294,87838,88581,109175,114538,97104,16,50
ON,Chevrolet,Sonic,2018,Used,13,7900,8988,9896,10000,10791,9431,130690,26
ON,Chevrolet,Spark,2017,Used,10,6246,8121,9992,11368,12560,9763,105364,22
ON,Chevrolet,Spark,2019,Used,11,9495,9992,11297,13349,14990,11587,112400,24
ON,Chevrolet,Spark,2020,Used,11,11989,12144,14270,15860,17990,14082,85452,30
ON,Chevrolet,Spark,2022,Used,13,12758,12995,14995,16500,17999,15188,71195,38
ON,Chevrolet,Suburban,2019,Used,10,24699,29748,35948,44577,46499,37364,164178,30
ON,Chevrolet,Suburban,2023,Used,11,56899,62995,69989,74238,77995,67966,93096,38
ON,Chevrolet,Suburban,2026,New,216,96699,103473,112082,121747,125944,111990,13,46
ON,Chevrolet,Suburban,2026,Used,10,100277,114660,119320,122735,127572,116344,9532,52
ON,Chevrolet,Tahoe,2021,Used,10,49195,53896,57847,59994,60299,55912,111224,38
ON,Chevrolet,Tahoe,2023,Used,14,50728,55897,70799,76284,81485,66506,82190,46
ON,Chevrolet,Tahoe,2024,Used,16,74997,76448,79997,83745,87442,80651,50979,22
ON,Chevrolet,Tahoe,2026,New,346,94822,99887,107914,116279,122156,107802,12,38
ON,Chevrolet,Tahoe,2026,Used,27,94605,100732,106969,118717,125573,109679,8813,53
ON,Chevrolet,TrailBlazer,2021,Used,11,16888,18225,20495,23248,24495,21138,102446,8
ON,Chevrolet,TrailBlazer,2022,Used,10,17795,20150,21297,22368,23081,20827,87981,53
ON,Chevrolet,TrailBlazer,2023,Used,35,20389,22834,24682,26040,26987,24321,66459,29
ON,Chevrolet,TrailBlazer,2024,Used,48,23863,24968,25992,27134,28640,26162,61722,42
ON,Chevrolet,TrailBlazer,2025,Used,31,26495,27805,28988,30450,30888,28887,38727,24
ON,Chevrolet,TrailBlazer,2026,New,547,34321,36384,38515,40122,41594,38346,10,37
ON,Chevrolet,TrailBlazer,2026,Used,51,33523,34952,36552,39167,40280,36762,6441,52
ON,Chevrolet,Trailblazer,2021,Used,10,15999,16874,18494,20371,23797,19075,110579,35
ON,Chevrolet,Trailblazer,2022,Used,12,19184,21340,22750,23924,24899,22471,77804,36
ON,Chevrolet,Trailblazer,2023,Used,13,21908,23495,23998,26888,28991,25007,51565,37
ON,Chevrolet,Trailblazer,2024,Used,18,23596,26221,26995,28370,31795,27309,30089,32
ON,Chevrolet,Traverse,2017,Used,13,5772,10995,12995,14990,15649,12241,170815,37
ON,Chevrolet,Traverse,2019,Used,19,13598,16244,19995,23858,27610,20256,168032,21
ON,Chevrolet,Traverse,2020,Used,13,19276,24995,29999,32999,33999,27263,106587,28
ON,Chevrolet,Traverse,2022,Used,12,28648,30749,33990,36797,39468,33781,110624,28
ON,Chevrolet,Traverse,2023,Used,21,32160,35500,39995,42978,45489,39258,89245,38
ON,Chevrolet,Traverse,2024,Used,12,44196,46366,48219,50658,54959,48958,46914,22
ON,Chevrolet,Traverse,2025,Used,14,49183,53231,56747,57971,59870,56021,28596,46
ON,Chevrolet,Traverse,2026,New,320,59142,60631,65441,71120,72548,65901,14,50
ON,Chevrolet,Traverse,2026,Used,64,56091,60966,68240,70916,72724,65981,6701,53
ON,Chevrolet,Traverse,2027,New,239,59584,62468,66925,68950,71434,66023,15,10
ON,Chevrolet,Trax,2013,Used,14,4493,4957,6498,9370,10696,7221,146001,30
ON,Chevrolet,Trax,2014,Used,15,4051,5472,7495,7995,8597,6848,173751,27
ON,Chevrolet,Trax,2015,Used,27,4888,6942,8399,10672,11711,8505,150049,28
ON,Chevrolet,Trax,2016,Used,23,5999,6444,7995,9298,11796,8313,155126,31
ON,Chevrolet,Trax,2017,Used,14,7989,8496,10746,11995,13544,10521,137978,23
ON,Chevrolet,Trax,2018,Used,15,10966,11450,13495,14750,17357,13387,104000,20
ON,Chevrolet,Trax,2019,Used,20,9499,10963,12974,14822,19479,13540,127142,23
ON,Chevrolet,Trax,2024,Used,64,21689,22968,24995,26671,27668,24761,37620,34
ON,Chevrolet,Trax,2025,Used,136,23934,24995,26144,27452,28694,26554,25626,28
ON,Chevrolet,Trax,2026,New,1775,29926,30767,32002,33265,34239,32169,10,50
ON,Chevrolet,Trax,2026,Used,113,28259,29036,30794,32129,33481,30728,965,46
ON,Chevrolet,Volt,2017,Used,12,9099,10510,11944,13044,13914,11678,165449,28
ON,Chevrolet,Volt,2018,Used,15,7877,9499,12995,15304,16855,12762,142786,35
ON,Chrysler,200,2012,Used,17,2059,3750,5250,7900,8399,5455,160400,24
ON,Chrysler,200,2013,Used,11,4250,5750,6899,8398,9999,7038,134000,37
ON,Chrysler,200,2015,Used,47,5833,7101,8995,10999,13349,9604,148780,35
ON,Chrysler,200,2016,Used,15,6494,7700,8998,11740,14810,9706,137992,23
ON,Chrysler,300,2012,Used,13,6360,6999,8495,9999,13460,9163,174000,27
ON,Chrysler,300,2013,Used,11,6950,7245,8499,11997,15800,10861,178600,21
ON,Chrysler,300,2015,Used,13,9110,9999,12995,15485,15959,13376,166807,21
ON,Chrysler,300,2018,Used,17,12887,14450,17999,19980,23399,18140,136000,21
ON,Chrysler,300,2019,Used,12,14098,14994,16999,19112,19944,17607,141422,23
ON,Chrysler,300,2023,Used,33,26990,26999,29990,32990,38885,31889,85597,16
ON,Chrysler,Grand Caravan,2022,Used,12,23650,24997,26744,28123,29998,28000,97966,34
ON,Chrysler,Grand Caravan,2023,Used,14,27416,28995,29700,30458,32604,30074,79702,35
ON,Chrysler,Grand Caravan,2024,Used,81,30695,31555,33500,36998,41980,34892,75933,37
ON,Chrysler,Grand Caravan,2025,Used,23,38392,40999,43795,44892,49708,43885,17516,53
ON,Chrysler,Grand Caravan,2026,New,200,46780,47857,48995,49590,50309,48733,10,55
ON,Chrysler,Grand Caravan,2026,Used,36,44992,45953,47499,48918,49402,47288,2240,55
ON,Chrysler,Grand Caravan,2027,New,260,49836,49995,50590,51056,51431,50534,0,54
ON,Chrysler,Pacifica,2017,Used,49,9720,13999,16500,18995,21270,17093,169000,20
ON,Chrysler,Pacifica,2018,Used,28,13315,15968,18749,21420,23290,19715,158503,28
ON,Chrysler,Pacifica,2019,Used,19,16218,17495,21995,25448,27194,21445,143256,37
ON,Chrysler,Pacifica,2020,Used,19,16779,21992,27495,28700,30198,25200,134150,22
ON,Chrysler,Pacifica,2021,Used,12,23355,27200,29997,33369,36809,29716,92837,30
ON,Chrysler,Pacifica,2022,Used,54,27135,28850,32248,36489,41665,33231,94111,37
ON,Chrysler,Pacifica,2023,Used,55,28996,29994,31995,36586,41450,34064,95551,37
ON,Chrysler,Pacifica,2024,Used,126,31578,34038,41950,47995,54996,42515,40108,43
ON,Chrysler,Pacifica,2025,Used,52,38755,39145,41221,43196,47932,42341,62498,29
ON,Chrysler,Pacifica,2026,New,198,53685,55887,58507,61625,65375,59010,10,55
ON,Chrysler,Pacifica,2026,Used,34,48004,49996,54745,58364,61992,55033,7888,55
ON,Chrysler,Pacifica,2027,New,560,53612,55180,57454,61485,64482,58589,7,53
ON,Chrysler,Pacifica,2027,Used,11,52995,53372,54715,56747,57815,56369,1500,53
ON,Chrysler,Town,2012,Used,11,1999,3450,8499,12395,13750,10348,199000,24
ON,Chrysler,Town,2014,Used,16,6994,9412,13249,14112,15284,11796,164015,24
ON,Chrysler,Town,2015,Used,22,5164,9924,13225,15300,16720,12075,172366,22
ON,Chrysler,Town,2016,Used,11,9900,11448,12700,14742,17880,15807,187777,22
ON,Dodge,1500,2011,Used,14,4661,6746,11994,13964,16048,10839,199410,24
ON,Dodge,1500,2012,Used,13,4596,8450,14900,15990,17199,12779,237084,20
ON,Dodge,Challenger,2016,Used,11,17110,25942,39888,51495,70000,40102,74300,21
ON,Dodge,Challenger,2017,Used,11,16999,19944,32900,45950,49582,33842,97500,20
ON,Dodge,Challenger,2018,Used,16,19494,24160,44888,80125,111832,61735,58910,27
ON,Dodge,Challenger,2019,Used,21,27999,31880,43995,83995,101010,54781,48299,38
ON,Dodge,Challenger,2020,Used,14,27886,29172,31490,39724,56996,40016,58284,29
ON,Dodge,Challenger,2021,Used,21,32880,34888,37999,43888,44990,43197,61405,21
ON,Dodge,Challenger,2022,Used,21,32988,40488,44990,52500,65999,49617,56575,20
ON,Dodge,Challenger,2023,Used,60,38782,43498,48494,68444,100090,63185,28467,26
ON,Dodge,Charger,2017,Used,13,13099,14995,18995,20499,26717,20759,148757,21
ON,Dodge,Charger,2018,Used,16,15494,16891,18864,22269,35938,22922,156105,20
ON,Dodge,Charger,2019,Used,15,10599,12448,15888,20497,22512,16863,142291,20
ON,Dodge,Charger,2021,Used,37,22479,23996,28490,33995,44596,31613,90972,24
ON,Dodge,Charger,2022,Used,22,29554,31177,34435,45249,60899,41498,67408,25
ON,Dodge,Charger,2023,Used,161,30990,32950,35999,39900,49999,40041,71381,20
ON,Dodge,Charger,2026,New,198,66203,70680,78288,84751,87390,77454,10,55
ON,Dodge,Charger,2026,Used,14,67946,70496,74574,76836,80864,74058,4279,58
ON,Dodge,Charger,2027,New,13,70256,71388,75032,79978,84959,76350,15,32
ON,Dodge,Dart,2013,Used,20,4724,6371,7947,9425,12099,8163,163074,21
ON,Dodge,Dart,2014,Used,11,5535,6997,7495,8250,8990,7755,125800,37
ON,Dodge,Durango,2015,Used,17,13948,14988,15999,17990,19755,16275,166419,23
ON,Dodge,Durango,2016,Used,11,14900,16894,18888,21249,27999,19286,173500,24
ON,Dodge,Durango,2017,Used,16,13795,16874,19494,21249,24442,19247,161937,30
ON,Dodge,Durango,2018,Used,20,17791,19710,21474,25836,29011,22409,156290,21
ON,Dodge,Durango,2019,Used,10,16949,20971,25498,28850,32839,26726,148234,24
ON,Dodge,Durango,2020,Used,13,23576,26244,31595,32500,44195,31641,98742,38
ON,Dodge,Durango,2021,Used,40,25845,30872,36194,39620,42932,36235,99212,38
ON,Dodge,Durango,2022,Used,61,32930,35498,38495,42759,48998,39750,78663,31
ON,Dodge,Durango,2023,Used,57,37902,39900,42990,45999,59708,46101,67950,37
ON,Dodge,Durango,2024,Used,122,41545,43972,46247,49993,54409,47731,49183,47
ON,Dodge,Durango,2025,Used,91,44995,46492,48990,53350,59610,54468,49925,38
ON,Dodge,Durango,2026,New,1086,58380,61681,65175,69721,74775,66195,0,54
ON,Dodge,Durango,2026,Used,69,52899,57944,60868,66875,72340,62922,7802,53
ON,Dodge,Durango,2027,New,50,71698,73574,73675,74875,75034,73463,15,9
ON,Dodge,Grand Caravan,2009,Used,13,2575,2999,3999,4895,5898,4351,229205,37
ON,Dodge,Grand Caravan,2010,Used,50,3449,4490,4994,5995,7491,5450,184705,37
ON,Dodge,Grand Caravan,2011,Used,25,2999,4500,6999,8500,8999,6544,155800,29
ON,Dodge,Grand Caravan,2012,Used,49,3994,5499,6250,9699,11575,7953,190086,37
ON,Dodge,Grand Caravan,2013,Used,73,4490,6500,7999,10595,12909,8785,183000,36
ON,Dodge,Grand Caravan,2014,Used,108,3995,5971,8999,11890,14647,9443,161580,24
ON,Dodge,Grand Caravan,2015,Used,106,5974,7575,9997,12719,14864,10259,168824,24
ON,Dodge,Grand Caravan,2016,Used,164,6620,9000,11899,13991,17997,12409,150837,24
ON,Dodge,Grand Caravan,2017,Used,157,6895,9595,12800,15495,18176,12915,155630,24
ON,Dodge,Grand Caravan,2018,Used,60,9449,12374,14294,17499,19059,15318,158009,26
ON,Dodge,Grand Caravan,2019,Used,143,10988,14836,17995,20498,23866,18041,134021,22
ON,Dodge,Grand Caravan,2020,Used,74,11448,14623,17998,22082,24998,18541,142694,20
ON,Dodge,Hornet,2023,Used,34,23597,24930,25988,28772,32835,27205,33002,47
ON,Dodge,Hornet,2024,Used,129,26997,29995,34995,39998,47988,35845,13078,55
ON,Dodge,Journey,2010,Used,26,2200,3591,5500,6945,7495,5124,193850,37
ON,Dodge,Journey,2011,Used,16,1500,2375,5447,6373,8497,4976,163000,37
ON,Dodge,Journey,2012,Used,48,2999,4866,6716,7958,9996,6635,169614,37
ON,Dodge,Journey,2013,Used,44,4560,5893,7649,10123,11845,8020,155116,31
ON,Dodge,Journey,2014,Used,42,5519,6122,7497,9938,11719,8643,184167,36
ON,Dodge,Journey,2015,Used,87,5650,6995,8495,10588,11997,9232,163912,36
ON,Dodge,Journey,2016,Used,58,5639,6999,9099,10895,13149,9554,163828,37
ON,Dodge,Journey,2017,Used,49,6914,8933,9980,11450,15099,10509,151000,21
ON,Dodge,Journey,2018,Used,19,8976,9745,11995,13924,14349,11834,144238,18
ON,Fiat,500,2012,Used,20,3895,5484,5995,6999,7744,6395,135022,28
ON,Fiat,500,2013,Used,24,4134,4987,5999,8646,15620,8533,128555,36
ON,Fiat,500,2015,Used,11,6999,7247,8288,9444,9989,10068,118278,27
ON,Fiat,500L,2014,Used,27,4909,6448,7990,9398,10987,7900,125000,26
ON,Fiat,500L,2015,Used,11,4888,7497,9990,10745,11450,8727,107663,31
ON,Fiat,500e,2026,New,39,20000,32180,34985,34985,34995,32808,10,55
ON,Ford,Bronco,2021,Used,24,31386,32971,35924,41190,46941,37797,89847,37
ON,Ford,Bronco,2022,Used,87,33987,36060,38995,44948,47465,40846,70300,36
ON,Ford,Bronco,2023,Used,54,42264,45022,48744,53936,56775,49204,49518,27
ON,Ford,Bronco,2024,Used,61,44973,46999,51838,56981,61888,52808,34590,25
ON,Ford,Bronco,2025,New,35,66834,75205,112810,120448,121322,99686,32,59
ON,Ford,Bronco,2025,Used,35,47488,56892,60981,66080,74967,63534,16000,46
ON,Ford,Bronco,2026,New,690,55078,59813,64458,73636,85592,68755,20,32
ON,Ford,Bronco,2026,Used,31,59189,63876,72674,81122,87127,73744,6336,53
ON,Ford,Bronco Sport,2021,Used,58,18610,19999,22442,24983,26151,22493,102394,23
ON,Ford,Bronco Sport,2022,Used,97,22352,23999,26000,27995,30000,26430,69837,30
ON,Ford,Bronco Sport,2023,Used,143,24650,25999,27795,29927,31998,28295,57082,33
ON,Ford,Bronco Sport,2024,Used,210,26995,28052,29997,32995,36496,31383,34459,38
ON,Ford,Bronco Sport,2025,New,120,39713,42859,45738,49150,53732,45963,22,52
ON,Ford,Bronco Sport,2025,Used,114,28642,31345,34995,39873,44083,35955,16384,47
ON,Ford,Bronco Sport,2026,New,3458,36413,38290,41936,45890,50108,42622,14,51
ON,Ford,Bronco Sport,2026,Used,175,36152,37660,40150,45138,49318,41648,5000,54
ON,Ford,EcoSport,2018,Used,21,9999,11998,12500,13999,15800,13047,106252,33
ON,Ford,EcoSport,2019,Used,10,8695,11619,12997,14994,15528,12743,107615,30
ON,Ford,EcoSport,2020,Used,21,10990,13450,14788,17888,18995,15541,97817,21
ON,Ford,EcoSport,2022,Used,18,18950,19688,20352,21968,23795,20895,57624,26
ON,Ford,Econoline,2011,Used,14,7999,10499,13450,14875,19260,13313,159201,24
ON,Ford,Econoline,2012,Used,14,9993,11916,13249,15598,18348,13766,159450,38
ON,Ford,Econoline,2013,Used,10,11440,13425,16499,18749,20179,16209,108657,37
ON,Ford,Edge,2010,Used,10,2724,4425,6224,6780,7295,5792,209223,22
ON,Ford,Edge,2011,Used,25,2199,3495,6995,9950,11599,6902,182360,24
ON,Ford,Edge,2013,Used,47,3996,6745,9900,11249,13560,8985,175380,21
ON,Ford,Edge,2014,Used,17,6930,7990,8450,9995,12695,9120,176000,32
ON,Ford,Edge,2015,Used,39,6689,8497,11900,14344,16170,11700,155287,24
ON,Ford,Edge,2016,Used,51,8120,9939,12400,15300,16999,13395,144000,24
ON,Ford,Edge,2017,Used,51,10995,12500,14399,16514,18880,14901,132600,24
ON,Ford,Edge,2018,Used,53,10999,12998,14995,17800,18994,15290,136500,24
ON,Ford,Edge,2019,Used,81,13637,15950,17888,19988,20999,17731,128879,24
ON,Ford,Edge,2020,Used,57,15526,16990,19995,22858,24815,19997,103414,35
ON,Ford,Edge,2021,Used,44,20088,21971,23495,25550,27408,23573,89740,22
ON,Ford,Edge,2022,Used,117,20806,22995,26297,28034,31616,26323,84000,25
ON,Ford,Edge,2023,Used,78,22641,23995,25746,27998,30501,26555,93625,37
ON,Ford,Edge,2024,Used,149,25785,26999,31495,35488,37800,31718,61488,31
ON,Ford,Escape,2008,Used,11,1995,5345,6960,7742,8990,6326,167450,37
ON,Ford,Escape,2009,Used,13,1860,2495,3800,6200,6974,4583,183000,36
ON,Ford,Escape,2010,Used,16,2745,3587,5000,5999,7172,5173,190852,37
ON,Ford,Escape,2011,Used,36,4850,5524,6997,8124,9488,7059,144658,24
ON,Ford,Escape,2012,Used,27,4270,4996,7499,8572,9992,7093,146419,24
ON,Ford,Escape,2013,Used,84,4759,6434,7990,9999,12704,8742,166508,24
ON,Ford,Escape,2014,Used,97,4572,6450,7995,9895,11625,8381,167000,36
ON,Ford,Escape,2015,Used,67,6650,7886,9995,11997,15665,11059,159723,32
ON,Ford,Escape,2016,Used,58,4922,7121,9650,11600,13995,10450,167840,37
ON,Ford,Escape,2017,Used,182,6995,9054,11150,13772,14999,11435,147388,24
ON,Ford,Escape,2018,Used,154,8579,10499,12995,15078,17353,13373,149018,24
ON,Ford,Escape,2019,Used,92,9954,11995,14800,16996,19998,14837,124440,32
ON,Ford,Escape,2020,Used,136,12997,15984,17999,21008,23944,18521,100088,24
ON,Ford,Escape,2021,Used,89,13986,16999,20500,22990,26097,20597,95121,30
ON,Ford,Escape,2022,Used,170,17999,20995,22995,24995,25990,22724,72692,32
ON,Ford,Escape,2023,Used,145,23493,25550,27860,29995,32999,27819,56433,37
ON,Ford,Escape,2024,Used,155,23811,26582,28900,31950,35778,29732,54002,38
ON,Ford,Escape,2025,New,47,34295,37220,41870,46042,48623,41470,29,58
ON,Ford,Escape,2025,Used,197,28991,30999,33506,37449,42050,34422,23743,52
ON,Ford,Escape,2026,New,26,39475,40940,42706,44772,48569,43083,12,39
ON,Ford,Escape,2026,Used,31,37995,39294,40981,45708,49017,42413,8326,59
ON,Ford,Expedition,2019,Used,12,29298,33413,36786,38240,39786,34441,138848,24
ON,Ford,Expedition,2021,Used,15,38280,42999,47995,53215,55909,47633,117812,38
ON,Ford,Expedition,2022,Used,21,44495,47474,51242,56981,57995,51538,121790,38
ON,Ford,Expedition,2023,Used,22,48200,55496,62750,67666,73489,61336,82120,34
ON,Ford,Expedition,2024,Used,41,52695,58500,69995,79472,85995,69341,62714,52
ON,Ford,Expedition,2025,Used,14,90464,92221,96702,102388,104982,97408,21982,52
ON,Ford,Expedition,2026,New,38,100424,106852,111092,116720,118872,109296,15,58
ON,Ford,Expedition,2027,New,118,105295,109017,113440,116022,118245,112355,20,34
ON,Ford,Explorer,2011,Used,10,3810,5112,6475,9999,11190,7344,181221,37
ON,Ford,Explorer,2013,Used,26,4895,6849,9744,13462,17350,10298,182972,24
ON,Ford,Explorer,2014,Used,19,7736,9192,10999,16474,17174,12920,171835,32
ON,Ford,Explorer,2015,Used,30,9895,11568,12999,15498,19541,14249,170498,23
ON,Ford,Explorer,2016,Used,42,10090,12811,14850,16946,19888,15321,152182,24
ON,Ford,Explorer,2017,Used,112,10234,12994,14999,17912,19994,15283,156250,24
ON,Ford,Explorer,2018,Used,55,11977,15992,17850,20448,27333,18900,153159,32
ON,Ford,Explorer,2019,Used,36,11282,16356,21358,22996,26852,19940,149479,28
ON,Ford,Explorer,2020,Used,76,20499,23801,26306,29990,34252,26819,129444,32
ON,Ford,Explorer,2021,Used,70,23410,26032,30070,33928,36501,29651,107336,24
ON,Ford,Explorer,2022,Used,126,28250,31998,35999,39487,41500,35374,84790,32
ON,Ford,Explorer,2023,Used,93,33496,36499,38995,42420,47770,39715,72523,32
ON,Ford,Explorer,2024,Used,36,33195,34116,38633,46975,53495,41502,74762,40
ON,Ford,Explorer,2025,New,13,53498,59730,60703,63410,64645,60321,28,60
ON,Ford,Explorer,2025,Used,88,43962,47826,55797,59998,63997,55015,26203,38
